pension_fund_name,pension_fund_state,fund_name,general_partner,asset_class,sub_strategy,vintage_year,commitment_mm,capital_called_mm,capital_distributed_mm,remaining_value_mm,net_irr,net_multiple,dpi,as_of_date,source_url,source_document,extraction_method,extraction_confidence
NY Common,NY,Vistria Fund V,Vistria,Private Equity,,2023,125.0,44.364885,0.254428,39.658421,,0.8996,0.0057,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Vistria Fund V,Vistria,Private Equity,,2023,125.0,73.947981,1.6334119999999999,68.40314699999999,,0.9471,0.0221,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Vistria SMA-NYCRF Co-Invest,Vistria SMA-NYCRF,Private Equity,Co-Investment,2023,50.0,0.0,0.0,0.0,,,,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Vistria SMA-NYCRF Co-Invest,Vistria SMA-NYCRF,Private Equity,Co-Investment,2023,50.0,19.5,0.0,19.424886,,0.9961,0.0,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Warburg Pincus China-Southeast Asia II,Warburg Pincus,Private Equity,Growth Equity,2019,185.0,107.28227299999999,16.087156,100.948572,,1.0909,0.15,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Warburg Pincus China-Southeast Asia II,Warburg Pincus,Private Equity,Growth Equity,2019,185.0,120.25926799999999,22.237651,105.26774599999999,,1.0603,0.1849,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Warburg Pincus Energy,Warburg Pincus,Private Equity,Energy,2014,200.0,198.25922799999998,148.336482,83.389584,,1.1688,0.7482,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Warburg Pincus Energy,Warburg Pincus,Private Equity,Energy,2014,200.0,198.302935,172.562189,78.93218399999999,,1.2682,0.8702,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Warburg Pincus Equity Partners,Warburg Pincus,Private Equity,Growth Equity,1998,250.0,250.0,414.690797,0.0,,1.6588,1.6588,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Warburg Pincus Financial Sector,Warburg Pincus,Private Equity,Growth Equity,2018,100.0,104.167313,67.87792,120.206649,,1.8056,0.6516,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Warburg Pincus Financial Sector,Warburg Pincus,Private Equity,Growth Equity,2018,100.0,105.973666,104.829673,95.85222399999999,,1.8937,0.9892,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Warburg Pincus Financial Sector II,Warburg Pincus,Private Equity,Growth Equity,2021,150.0,98.212415,22.870908,113.720124,,1.3908,0.2329,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Warburg Pincus Financial Sector II,Warburg Pincus,Private Equity,Growth Equity,2021,150.0,115.48824099999999,36.7067,142.806719,,1.5544,0.3178,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Warburg Pincus Jovian FS,Warburg Pincus,Private Equity,Growth Equity,2024,15.206999999999999,6.0754779999999995,0.0,14.143526,,2.328,0.0,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Warburg Pincus Private Equity IX,Warburg Pincus,Private Equity,Growth Equity,2005,300.0,300.002837,517.157958,0.352512,,1.725,1.7238,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Warburg Pincus Private Equity IX,Warburg Pincus,Private Equity,Growth Equity,2005,300.0,300.002837,517.157958,0.349051,,1.725,1.7238,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Warburg Pincus Private Equity X,Warburg Pincus,Private Equity,Growth Equity,2007,350.0,366.114316,638.760905,6.433974,,1.7623,1.7447,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Warburg Pincus Private Equity X,Warburg Pincus,Private Equity,Growth Equity,2007,350.0,366.93492799999996,640.930067,7.1204089999999995,,1.7661,1.7467,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Warburg Pincus Private Equity XI,Warburg Pincus,Private Equity,Growth Equity,2013,100.0,111.32541599999999,155.64288299999998,29.373777999999998,,1.6619,1.3981,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Warburg Pincus Private Equity XI,Warburg Pincus,Private Equity,Growth Equity,2013,100.0,111.34048299999999,161.83795,21.659867,,1.6481,1.4535,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Warburg Pincus Private Equity XII,Warburg Pincus,Private Equity,Growth Equity,2016,245.0,254.89406499999998,307.507524,191.343235,,1.9571,1.2064,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Warburg Pincus Private Equity XII,Warburg Pincus,Private Equity,Growth Equity,2016,245.0,256.80798699999997,335.648696,176.366657,,1.9938,1.307,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Wheatley New York Partners,Wheatley New York,Private Equity,,2002,50.0,45.754537,56.086707999999994,2.321031,,1.2765,1.2258,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Wheatley New York Partners,Wheatley New York,Private Equity,,2002,50.0,45.754537,56.086707999999994,2.321031,,1.2765,1.2258,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Wigmore Street BDC IV Co-Investment No.2,Wigmore Street BDC Co-Investment No.2,Private Equity,Co-Investment,2020,47.340415,31.419881,0.0,35.560784999999996,,1.1318,0.0,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Wigmore Street BDC IV Co-Investment No.2,Wigmore Street BDC Co-Investment No.2,Private Equity,Co-Investment,2020,48.488453,39.540047,0.0,42.925683,,1.0856,0.0,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Wigmore Street Co-Investment No. 3,Wigmore Street Co-Investment No.,Private Equity,Co-Investment,2015,53.964793,54.848679999999995,105.824612,31.068551999999997,,2.4958,1.9294,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Wigmore Street Co-Investment No. 3,Wigmore Street Co-Investment No.,Private Equity,Co-Investment,2015,54.097916999999995,54.848679999999995,105.824612,29.881963,,2.4742,1.9294,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Wigmore Street VI Co-Investment No. 3,Wigmore Street Co-Investment No.,Private Equity,Co-Investment,2018,67.455992,64.454635,0.94394,105.21148699999999,,1.647,0.0146,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Wigmore Street VI Co-Investment No. 3,Wigmore Street Co-Investment No.,Private Equity,Co-Investment,2018,67.62239699999999,64.454635,18.089738,96.54235399999999,,1.7785,0.2807,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Yucaipa Corporate Initiatives Fund I,Yucaipa Corporate Initiatives,Private Equity,,2002,200.0,262.393009,192.317859,5.093440999999999,,0.7523,0.7329,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Yucaipa Corporate Initiatives Fund I,Yucaipa Corporate Initiatives,Private Equity,,2002,200.0,262.393009,194.55338999999998,3.0125699999999997,,0.7529,0.7415,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
Oregon,OR,2000 Riverside Capital Appreciation Fund,Riverside,Private Equity,Buyout,2000,50.0,45.7,80.4,0.0,0.1910,1.76,1.7593,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,2003 Riverside Capital Appreciation Fund,Riverside,Private Equity,Buyout,2003,75.0,80.7,157.2,0.0,0.1720,1.95,1.948,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,A&M Capital Partners,A&M Capital Partners,Private Equity,,2012,100.0,75.4,135.3,28.1,0.2480,2.17,1.7944,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,A&M Capital Partners Europe I,A&M Capital Partners,Private Equity,,2018,151.5,124.8,6.7,206.7,0.1610,1.71,0.0537,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,A&M Capital Partners II,A&M Capital Partners,Private Equity,,2018,200.0,187.2,246.9,153.8,0.3390,2.14,1.3189,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,A&M Capital Partners III,A&M Capital Partners,Private Equity,,2021,200.0,63.4,3.8,83.2,,1.37,0.0599,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,ACON Equity Partners IV,ACON,Private Equity,,2016,112.5,123.1,83.8,91.4,0.0850,1.42,0.6807,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,AEP IV OPERF Co-Investments,AEP OPERF Co-Investments,Private Equity,Co-Investment,2018,37.5,37.1,15.0,36.7,0.0620,1.39,0.4043,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,Advent Global Technology,Advent Global Technology,Private Equity,,2019,50.0,50.0,6.8,65.8,0.0890,1.45,0.136,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,Advent Global Technology II,Advent Global Technology,Private Equity,,2021,100.0,68.0,0.0,92.5,0.1420,1.36,0.0,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,Advent Global Technology III,Advent Global Technology,Private Equity,,2025,100.0,0.0,0.0,0.0,,,,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,Advent International GPE IX,Advent International,Private Equity,Buyout,2019,100.0,95.5,31.0,125.3,0.1360,1.64,0.3246,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,Advent International GPE VI-A,Advent International,Private Equity,Buyout,2008,100.0,100.0,200.8,7.7,0.1630,2.09,2.008,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,Advent International GPE VII-C,Advent International,Private Equity,Buyout,2012,50.0,48.1,82.9,4.1,0.1320,1.81,1.7235,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,Advent International GPE X,Advent International,Private Equity,Buyout,2022,200.0,109.5,0.0,151.8,0.1890,1.39,0.0,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,Advent International GPE XI SCSp,Advent International,Private Equity,Buyout,2025,250.0,0.0,0.0,0.0,,,,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,Advent Latin American Private Equity Fund VI-H,Advent Latin American Private Equity Fund -H,Private Equity,,2015,75.0,69.8,72.7,51.6,0.1220,1.78,1.0415,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,Advent Latin American Private Equity Fund VII,Advent Latin American Private Equity,Private Equity,,2020,150.0,100.9,22.5,99.5,0.0730,1.21,0.223,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,Alpine Investors IX,Alpine,Private Equity,,2023,200.0,62.5,0.3,69.0,,1.11,0.0048,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,Alpine Investors VIII,Alpine,Private Equity,,2021,100.0,70.6,2.2,103.7,0.1670,1.5,0.0312,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,Apax Europe VII,Apax,Private Equity,Buyout,2007,199.5,220.7,274.1,0.0,0.0420,1.24,1.242,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,Apax IX,Apax,Private Equity,Buyout,2016,250.0,264.6,385.8,87.7,0.1610,1.79,1.458,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,Apax VIII USD,Apax,Private Equity,Buyout,2012,150.4,161.6,255.3,7.2,0.1240,1.62,1.5798,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,Apollo Investment Fund VI,Apollo,Private Equity,Buyout,2006,200.0,257.4,385.2,3.4,0.0860,1.51,1.4965,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,Apollo Investment Fund VII,Apollo,Private Equity,Buyout,2008,400.0,488.9,855.1,0.0,0.2250,1.75,1.749,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
Oregon,OR,Apollo Investment Fund VIII,Apollo,Private Equity,Buyout,2013,400.0,384.9,579.4,0.0,0.1090,1.51,1.5053,2025-09-30,https://www.oregon.gov/treasury/invested-for-oregon/Documents/Invested-for-OR-Performance-and-Holdings/2025/OPERF_Private_Equity_Portfolio_-_Quarter_3_2025.pdf,OPERF Private Equity Portfolio Q3 2025,deterministic_pdf,0.95
